"time_millis","cpu"
1509009801662,20.14
1509009801663,16.47
1509009801664,14.24
1509009801665,14.68
1509009801666,13.5
1509009801667,16.04
1509009801668,17.78
1509009801669,14.62
1509009801670,13.44
1509009801671,17.81
1509009801672,8.73
1509009801673,15.63
1509009801674,17.04
1509009801675,13.71
1509009801676,14.2
1509009801677,11.27
1509009801678,18.41
1509009801679,14.75
1509009801680,17.55
1509009801681,17.45
1509009801682,13.43
1509009801683,16.98
1509009801684,14.49
1509009801685,19.36
1509009801686,14.34
1509009801687,13.2
1509009801688,17.03
1509009801689,14.73
1509009801690,18.01
1509009801691,15.08
1509009801692,10.85
1509009801693,14.41
1509009801694,16.64
1509009801695,16.37
1509009801696,12.41
1509009801697,13.5
1509009801698,17.33
1509009801699,9.57
1509009801700,14.1
1509009801701,14.44
1509009801702,11.34
1509009801703,13.29
1509009801704,19.72
1509009801705,12.79
1509009801706,10.05
1509009801707,10.19
1509009801708,16.13
1509009801709,7.65
1509009801710,11.73
1509009801711,14.07
1509009801712,17.47
1509009801713,18.43
1509009801714,14.21
1509009801715,16.71
1509009801716,14.65
1509009801717,15.89
1509009801718,15.03
1509009801719,14.11
1509009801720,12.28
1509009801721,11.77
1509009801722,12.03
1509009801723,10.65
1509009801724,11.61
1509009801725,14.2
1509009801726,16.93
1509009801727,13.57
1509009801728,13.9
1509009801729,18.49
1509009801730,12.67
1509009801731,14.4
1509009801732,12.58
1509009801733,15.02
1509009801734,15.97
1509009801735,13.26
1509009801736,15.8
1509009801737,12.63
1509009801738,17.15
1509009801739,15.17
1509009801740,13.53
1509009801741,13.69
1509009801742,17.44
1509009801743,11.32
1509009801744,19.26
1509009801745,15.62
1509009801746,17.75
1509009801747,14.29
1509009801748,18.59
1509009801749,19
1509009801750,13.32
1509009801751,16.11
1509009801752,12.33
1509009801753,18.67
1509009801754,10.47
1509009801755,13.98
1509009801756,15.46
1509009801757,14.02
1509009801758,16.87
1509009801759,12.92
1509009801760,12.19
1509009801761,15.58
1509009801762,17.28
1509009801763,16.06
1509009801764,17.42
1509009801765,15.33
1509009801766,16.75
1509009801767,10.8
1509009801768,15.01
1509009801769,9.01
1509009801770,15.11
1509009801771,12.47
1509009801772,17.56
1509009801773,15.93
1509009801774,17.99
1509009801775,17.63
1509009801776,16.22
1509009801777,14.95
1509009801778,9.81
1509009801779,17.91
1509009801780,13.43
1509009801781,10.07
1509009801782,13.02
1509009801783,15.6
1509009801784,10.99
1509009801785,13.43
1509009801786,10.31
1509009801787,18.65
1509009801788,18.67
1509009801789,15.09
1509009801790,18.89
1509009801791,14.13
1509009801792,12.36
1509009801793,15.25
1509009801794,11.73
1509009801795,12.35
1509009801796,16.1
1509009801797,8.63
1509009801798,16.87
1509009801799,14.85
1509009801800,13.63
1509009801801,18.6
1509009801802,8.7
1509009801803,11.11
1509009801804,14.16
1509009801805,12.97
1509009801806,13.9
1509009801807,15.35
1509009801808,9.89
1509009801809,10.91
1509009801810,17.75
1509009801811,15.78
1509009801812,15.66
1509009801813,15.17
1509009801814,8.16
1509009801815,13.79
1509009801816,19.9
1509009801817,14.64
1509009801818,14.5
1509009801819,15.98
1509009801820,13.15
1509009801821,10.1
1509009801822,16.67
1509009801823,15.97
1509009801824,12.5
1509009801825,16.43
1509009801826,16.52
1509009801827,15.4
1509009801828,18.78
1509009801829,13.21
1509009801830,17.16
1509009801831,11.1
1509009801832,16.45
1509009801833,12.57
1509009801834,16.03
1509009801835,15.42
1509009801836,19.24
1509009801837,11.28
1509009801838,13.45
1509009801839,8.72
1509009801840,17.82
1509009801841,17.09
1509009801842,13.51
1509009801843,13.04
1509009801844,13.39
1509009801845,13.63
1509009801846,13.91
1509009801847,13.57
1509009801848,16.42
1509009801849,14.55
1509009801850,16.27
1509009801851,12.6
1509009801852,13.92
1509009801853,9.42
1509009801854,17.02
1509009801855,12.05
1509009801856,13.72
1509009801857,14.32
1509009801858,11.74
1509009801859,10.64
1509009801860,14.43
1509009801861,11.72
1509009801862,14.41
1509009801863,14.52
1509009801864,16.92
1509009801865,15.92
1509009801866,15.28
1509009801867,17.47
1509009801868,12.55
1509009801869,14.38
1509009801870,11.49
1509009801871,11.35
1509009801872,12.87
1509009801873,13.62
1509009801874,11.31
1509009801875,14.36
1509009801876,14.78
1509009801877,16.95
1509009801878,15.85
1509009801879,11.88
1509009801880,9.38
1509009801881,15.38
1509009801882,14.09
1509009801883,14.29
1509009801884,17.44
1509009801885,10.82
1509009801886,10.79
1509009801887,18.13
1509009801888,14.04
1509009801889,13.1
1509009801890,14.74
1509009801891,17.14
1509009801892,12.26
1509009801893,12.04
1509009801894,17.74
1509009801895,10.68
1509009801896,11.29
1509009801897,13.41
1509009801898,16.73
1509009801899,14.02
1509009801900,15.13
1509009801901,10.62
1509009801902,16.15
1509009801903,15.13
1509009801904,18.97
1509009801905,16.82
1509009801906,17.86
1509009801907,16.72
1509009801908,16.07
1509009801909,17.95
1509009801910,13.51
1509009801911,11.78
1509009801912,16.39
1509009801913,5.37
1509009801914,12.46
1509009801915,15.25
1509009801916,16.13
1509009801917,12.58
1509009801918,12.57
1509009801919,18.17
1509009801920,15.44
1509009801921,20.88
1509009801922,14.58
1509009801923,13.02
1509009801924,15.2
1509009801925,16.38
1509009801926,13.53
1509009801927,9.77
1509009801928,17.81
1509009801929,14.15
1509009801930,8.7
1509009801931,17.98
1509009801932,15.22
1509009801933,16.55
1509009801934,17.56
1509009801935,22.28
1509009801936,13.29
1509009801937,14.87
1509009801938,11.77
1509009801939,13.3
1509009801940,11.91
1509009801941,15.12
1509009801942,19.63
1509009801943,13.15
1509009801944,12.82
1509009801945,12.44
1509009801946,15.72
1509009801947,11.85
1509009801948,14.36
1509009801949,12.17
1509009801950,15.69
1509009801951,8.47
1509009801952,10.25
1509009801953,11.36
1509009801954,16.5
1509009801955,13.82
1509009801956,15.45
1509009801957,15.21
1509009801958,12.42
1509009801959,15.73
1509009801960,16.75
1509009801961,17.5
1509009801962,16.37
1509009801963,10.47
1509009801964,15.59
1509009801965,16.82
1509009801966,14.03
1509009801967,16.76
1509009801968,14.2
1509009801969,10.1
1509009801970,16.87
1509009801971,14.25
1509009801972,10.91
1509009801973,10.12
1509009801974,15.46
1509009801975,14.09
1509009801976,16.44
1509009801977,20.06
1509009801978,12.8
1509009801979,12.65
1509009801980,17.64
1509009801981,13.56
1509009801982,19.54
1509009801983,17.39
1509009801984,14.36
1509009801985,18.76
1509009801986,15
1509009801987,11.07
1509009801988,13.69
1509009801989,14.73
1509009801990,14.83
1509009801991,15.31
1509009801992,12.37
1509009801993,16.65
1509009801994,19.4
1509009801995,15.25
1509009801996,13.09
1509009801997,16.18
1509009801998,12.36
1509009801999,17.43
1509009802000,10.33
1509009802001,16.31
1509009802002,15.06
1509009802003,17.91
1509009802004,18.86
1509009802005,10.54
1509009802006,19.28
1509009802007,17.03
1509009802008,15.93
1509009802009,19.27
1509009802010,15.75
1509009802011,9.5
1509009802012,13.26
1509009802013,13.06
1509009802014,19.59
1509009802015,8.88
1509009802016,13.16
1509009802017,16.54
1509009802018,9.53
1509009802019,10.68
1509009802020,15.15
1509009802021,12.51
1509009802022,10.64
1509009802023,15.36
1509009802024,11.76
1509009802025,17.72
1509009802026,11.74
1509009802027,12.59
1509009802028,15.01
1509009802029,15.03
1509009802030,12.68
1509009802031,11.47
1509009802032,15.69
1509009802033,11.53
1509009802034,13.36
1509009802035,13.46
1509009802036,15.81
1509009802037,15.33
1509009802038,19.86
1509009802039,12.38
1509009802040,12.29
1509009802041,9.94
1509009802042,12.59
1509009802043,16.54
1509009802044,8.96
1509009802045,9.31
1509009802046,14.3
1509009802047,18.1
1509009802048,14.85
1509009802049,16.81
1509009802050,6.25
1509009802051,12.79
1509009802052,15.15
1509009802053,12.61
1509009802054,19.13
1509009802055,12.13
1509009802056,16.3
1509009802057,12.46
1509009802058,11.8
1509009802059,15
1509009802060,15.46
1509009802061,10.25
1509009802062,9.19
1509009802063,19.1
1509009802064,18.11
1509009802065,14.89
1509009802066,15.16
1509009802067,15.3
1509009802068,13.91
1509009802069,18.46
1509009802070,17.88
1509009802071,16.46
1509009802072,17.91
1509009802073,11.92
1509009802074,12.87
1509009802075,12.69
1509009802076,16.59
1509009802077,12.67
1509009802078,17.91
1509009802079,19.33
1509009802080,12.89
1509009802081,19.47
1509009802082,18.95
1509009802083,17.72
1509009802084,12
1509009802085,13.71
1509009802086,18.69
1509009802087,12.97
1509009802088,11.99
1509009802089,10.31
1509009802090,12.36
1509009802091,14.56
1509009802092,10.75
1509009802093,18.14
1509009802094,12.05
1509009802095,17.08
1509009802096,10.46
1509009802097,17.01
1509009802098,13.54
1509009802099,15.39
1509009802100,10.83
1509009802101,12.4
1509009802102,8.81
1509009802103,18.75
1509009802104,18.01
1509009802105,14.89
1509009802106,14.64
1509009802107,14.76
1509009802108,13.67
1509009802109,16.97
1509009802110,13.79
1509009802111,13.39
1509009802112,16.94
1509009802113,13.08
1509009802114,12.48
1509009802115,12.4
1509009802116,14.03
1509009802117,15.18
1509009802118,16.51
1509009802119,14.24
1509009802120,15.6
1509009802121,13.55
1509009802122,13.37
1509009802123,16.87
1509009802124,16
1509009802125,12.33
1509009802126,14.88
1509009802127,11.7
1509009802128,9.5
1509009802129,15.84
1509009802130,17.96
1509009802131,13.78
1509009802132,21.26
1509009802133,18.38
1509009802134,16.52
1509009802135,15.84
1509009802136,11.47
1509009802137,16.68
1509009802138,12.07
1509009802139,20.61
1509009802140,17.82
1509009802141,17.79
1509009802142,14.68
1509009802143,12.06
1509009802144,17.9
1509009802145,12.43
1509009802146,14.78
1509009802147,17.13
1509009802148,14.5
1509009802149,15.47
1509009802150,12.94
1509009802151,11.34
1509009802152,18.69
1509009802153,15.17
1509009802154,17.12
1509009802155,14.43
1509009802156,15
1509009802157,12.33
1509009802158,11.28
1509009802159,15.4
1509009802160,10.63
1509009802161,14.23
1509009802162,14.82
1509009802163,15.48
1509009802164,17.16
1509009802165,8.58
1509009802166,12.37
1509009802167,16.13
1509009802168,17.11
1509009802169,14.8
1509009802170,15.47
1509009802171,14.28
1509009802172,12.89
1509009802173,12.11
1509009802174,11.64
1509009802175,13.6
1509009802176,15.09
1509009802177,16.64
1509009802178,10.15
1509009802179,14.32
1509009802180,18.1
1509009802181,13.93
1509009802182,9.51
1509009802183,12.81
1509009802184,10.77
1509009802185,11.39
1509009802186,14.99
1509009802187,14.7
1509009802188,12.15
1509009802189,15.17
1509009802190,16.89
1509009802191,14.49
1509009802192,16.96
1509009802193,16.48
1509009802194,11.34
1509009802195,20.49
1509009802196,17.29
1509009802197,18.69
1509009802198,14.89
1509009802199,12.74
1509009802200,19.77
1509009802201,12.53
1509009802202,16.53
1509009802203,15.71
1509009802204,18.9
1509009802205,10.92
1509009802206,19.33
1509009802207,13.93
1509009802208,12.64
1509009802209,14.54
1509009802210,8.56
1509009802211,14.42
1509009802212,14.58
1509009802213,16.08
1509009802214,13.47
1509009802215,15.88
1509009802216,15.62
1509009802217,15.19
1509009802218,17.85
1509009802219,9.48
1509009802220,19.18
1509009802221,20.51
1509009802222,8.43
1509009802223,14.18
1509009802224,13.59
1509009802225,15.34
1509009802226,19.67
1509009802227,14.9
1509009802228,14.16
1509009802229,14.8
1509009802230,18.67
1509009802231,15.46
1509009802232,17.28
1509009802233,13.96
1509009802234,15.68
1509009802235,15.68
1509009802236,21.91
1509009802237,11.69
1509009802238,17.38
1509009802239,10.55
1509009802240,17.79
1509009802241,11.59
1509009802242,13
1509009802243,15.84
1509009802244,14
1509009802245,12.71
1509009802246,12.42
1509009802247,12.68
1509009802248,15.82
1509009802249,11.09
1509009802250,11.74
1509009802251,20.64
1509009802252,13.38
1509009802253,13.46
1509009802254,12.02
1509009802255,18.29
1509009802256,16.67
1509009802257,16.19
1509009802258,14.18
1509009802259,14.9
1509009802260,12.35
1509009802261,14.56
1509009802262,18.98
1509009802263,13.41
1509009802264,15.9
1509009802265,15.11
1509009802266,15.5
1509009802267,11.1
1509009802268,16.92
1509009802269,17.75
1509009802270,14.36
1509009802271,17.49
1509009802272,12.22
1509009802273,16.77
1509009802274,19.68
1509009802275,19.42
1509009802276,15.53
1509009802277,17.19
1509009802278,13.43
1509009802279,15.96
1509009802280,11.4
1509009802281,14.13
1509009802282,16.3
1509009802283,15.9
1509009802284,9.89
1509009802285,11.56
1509009802286,13.45
1509009802287,16.23
1509009802288,16.47
1509009802289,15.22
1509009802290,10.73
1509009802291,15.03
1509009802292,16.73
1509009802293,18.03
1509009802294,14.92
1509009802295,12.8
1509009802296,13.21
1509009802297,16.18
1509009802298,19.82
1509009802299,15.29
1509009802300,12.46
1509009802301,17.63
1509009802302,15.62
1509009802303,10.86
1509009802304,11.92
1509009802305,14.59
1509009802306,15.8
1509009802307,16.27
1509009802308,11.4
1509009802309,14.44
1509009802310,10.01
1509009802311,14.12
1509009802312,14.26
1509009802313,9.92
1509009802314,13.03
1509009802315,13.68
1509009802316,10.36
1509009802317,10.63
1509009802318,14.44
1509009802319,18.81
1509009802320,13.6
1509009802321,15.72
1509009802322,11
1509009802323,16.71
1509009802324,17.52
1509009802325,11.82
1509009802326,13.2
1509009802327,11.14
1509009802328,16.43
1509009802329,14.5
1509009802330,11.21
1509009802331,12.49
1509009802332,11.98
1509009802333,11.19
1509009802334,14.54
1509009802335,17.19
1509009802336,13.59
1509009802337,15.64
1509009802338,14.39
1509009802339,17.18
1509009802340,16.7
1509009802341,18.42
1509009802342,18.47
1509009802343,19.38
1509009802344,13.28
1509009802345,14.28
1509009802346,12.46
1509009802347,10.28
1509009802348,11.89
1509009802349,13.43
1509009802350,14.33
1509009802351,11.01
1509009802352,15.76
1509009802353,11.17
1509009802354,17.92
1509009802355,15.59
1509009802356,22.18
1509009802357,18.29
1509009802358,20.79
1509009802359,9.69
1509009802360,10.65
1509009802361,12.04
1509009802362,12.37
1509009802363,17.21
1509009802364,11.53
1509009802365,12.13
1509009802366,13.48
1509009802367,16.14
1509009802368,10.04
1509009802369,70.57
1509009802370,76.49
1509009802371,70.69
1509009802372,73.6
1509009802373,71.96
1509009802374,78.74
1509009802375,76.42
1509009802376,70.64
1509009802377,75.69
1509009802378,73.25
1509009802379,74.17
1509009802380,73.05
1509009802381,68.24
1509009802382,81.16
1509009802383,72.14
1509009802384,73.3
1509009802385,71.62
1509009802386,76.96
1509009802387,69.77
1509009802388,81.45
1509009802389,74.26
1509009802390,86.13
1509009802391,80.36
1509009802392,73.95
1509009802393,82.83
1509009802394,76.53
1509009802395,73.22
1509009802396,77.74
1509009802397,69.82
1509009802398,74.62
1509009802399,73
1509009802400,75.84
1509009802401,83.31
1509009802402,75.73
1509009802403,73.95
1509009802404,71.11
1509009802405,81.1
1509009802406,72.97
1509009802407,76.38
1509009802408,67.36
1509009802409,72.06
1509009802410,75.51
1509009802411,78.05
1509009802412,71.53
1509009802413,75.38
1509009802414,75.25
1509009802415,66.61
1509009802416,77.74
1509009802417,76.22
1509009802418,73.38
1509009802419,76.12
1509009802420,64.96
1509009802421,77.76
1509009802422,78.22
1509009802423,77.13
1509009802424,75.95
1509009802425,78.73
1509009802426,84.56
1509009802427,68.09
1509009802428,74.56
1509009802429,74.57
1509009802430,70.52
1509009802431,74.92
1509009802432,72.47
1509009802433,78.5
1509009802434,74.64
1509009802435,75.99
1509009802436,71.77
1509009802437,72.01
1509009802438,74.32
1509009802439,76.98
1509009802440,79.29
1509009802441,81.17
1509009802442,77.36
1509009802443,80.14
1509009802444,75.11
1509009802445,71.84
1509009802446,76.68
1509009802447,72.78
1509009802448,76.22
1509009802449,76.87
1509009802450,72.88
1509009802451,81.29
1509009802452,75.7
1509009802453,76.83
1509009802454,77.75
1509009802455,76.75
1509009802456,72.78
1509009802457,71.16
1509009802458,78.51
1509009802459,69.37
1509009802460,74.96
1509009802461,74.1
1509009802462,81.44
1509009802463,75.57
1509009802464,78.56
1509009802465,80.23
1509009802466,70.78
1509009802467,74.41
1509009802468,76.06
1509009802469,76.59
1509009802470,79.25
1509009802471,74.38
1509009802472,77.16
1509009802473,82.32
1509009802474,68.94
1509009802475,64.39
1509009802476,73.89
1509009802477,72.33
1509009802478,74.37
1509009802479,65.81
1509009802480,77.24
1509009802481,66.74
1509009802482,71.99
1509009802483,75.03
1509009802484,73.86
1509009802485,75.03
1509009802486,73.51
1509009802487,66.32
1509009802488,75.02
1509009802489,70.52
1509009802490,79.07
1509009802491,72.88
1509009802492,69.18
1509009802493,76.2
1509009802494,71.67
1509009802495,70.43
1509009802496,71.21
1509009802497,72.68
1509009802498,70.03
1509009802499,71.45
1509009802500,79.48
1509009802501,81.31
1509009802502,71.43
1509009802503,72.4
1509009802504,74.66
1509009802505,69.72
1509009802506,75.34
1509009802507,72.36
1509009802508,76.39
1509009802509,75.45
1509009802510,76.65
1509009802511,69.44
1509009802512,67.18
1509009802513,61.12
1509009802514,78.67
1509009802515,78.57
1509009802516,82.15
1509009802517,77.88
1509009802518,72.52
1509009802519,80.57
1509009802520,79.58
1509009802521,68.94
1509009802522,82.28
1509009802523,78.63
1509009802524,75.01
1509009802525,74.09
1509009802526,77.59
1509009802527,72.88
1509009802528,78.95
1509009802529,76.27
1509009802530,77.09
1509009802531,71.03
